"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
376,"BLTKA","TDWG Level 4 code","native"
377,"SUMOO","TDWG Level 4 code","native"
378,"INDTN","TDWG Level 4 code","native"
379,"MLYPM","TDWG Level 4 code","native"
380,"PAKOO","TDWG Level 4 code","native"
381,"INDTN","TDWG Level 4 code","native"
382,"MLYPM","TDWG Level 4 code","native"
383,"INDMR","TDWG Level 4 code","native"
384,"TAIOO","TDWG Level 4 code","native"
385,"JAP","TDWG Level 4 code","native"
386,"INDTN","TDWG Level 4 code","native"
387,"JAP","TDWG Level 4 code","native"
388,"THAOO","TDWG Level 4 code","native"
389,"TAIOO","TDWG Level 4 code","native"
390,"INDKE","TDWG Level 4 code","native"
391,"INDTN","TDWG Level 4 code","native"
392,"INDTN","TDWG Level 4 code","native"
393,"BLZOO","TDWG Level 4 code","native"
394,"FLAOO","TDWG Level 4 code","native"
395,"ARIOO","TDWG Level 4 code","native"
395,"CALOO","TDWG Level 4 code","native"
396,"TAIOO","TDWG Level 4 code","native"
397,"QLDQU","TDWG Level 4 code","native"
398,"NSWNS","TDWG Level 4 code","native"
399,"NSWCT","TDWG Level 4 code","native"
400,"QLDQU","TDWG Level 4 code","native"
401,"NTAOO","TDWG Level 4 code","native"
402,"VICOO","TDWG Level 4 code","native"
403,"BLZOO","TDWG Level 4 code","native"
404,"PANOO","TDWG Level 4 code","native"
405,"HONOO","TDWG Level 4 code","native"
405,"GUAOO","TDWG Level 4 code","native"
405,"79","TDWG Level 4 code","native"
406,"79","TDWG Level 4 code","native"
406,"FLAOO","TDWG Level 4 code","native"
406,"PANOO","TDWG Level 4 code","native"
406,"84","TDWG Level 4 code","native"
406,"CUBOO","TDWG Level 4 code","native"
407,"QLDQU","TDWG Level 4 code","native"
408,"2","TDWG Level 4 code","native"
409,"INDTN","TDWG Level 4 code","native"
410,"INDTN","TDWG Level 4 code","native"
411,"INDTN","TDWG Level 4 code","native"
412,"INDTN","TDWG Level 4 code","native"
413,"INDGU","TDWG Level 4 code","native"
413,"JAWOO","TDWG Level 4 code","native"
413,"MLY","TDWG Level 4 code","native"
413,"PAKOO","TDWG Level 4 code","native"
413,"PHIOO","TDWG Level 4 code","native"
413,"TAIOO","TDWG Level 4 code","native"
414,"IND","TDWG Level 4 code","native"
414,"WHMHP","TDWG Level 4 code","native"
415,"INDTN","TDWG Level 4 code","native"
416,"INDUP","TDWG Level 4 code","native"
417,"INDMR","TDWG Level 4 code","native"
418,"INDTN","TDWG Level 4 code","native"
419,"INDTN","TDWG Level 4 code","native"
420,"INDTN","TDWG Level 4 code","native"
421,"INDKT","TDWG Level 4 code","native"
422,"CHAOO","TDWG Level 4 code","native"
423,"INDDE","TDWG Level 4 code","native"
424,"INDMR","TDWG Level 4 code","native"
425,"CHAOO","TDWG Level 4 code","native"
426,"INDTN","TDWG Level 4 code","native"
427,"INDTN","TDWG Level 4 code","native"
428,"SRLOO","TDWG Level 4 code","native"
429,"CONOO","TDWG Level 4 code","native"
430,"CHAOO","TDWG Level 4 code","native"
431,"SRLOO","TDWG Level 4 code","native"
432,"CMNOO","TDWG Level 4 code","native"
433,"NGAOO","TDWG Level 4 code","native"
433,"UGAOO","TDWG Level 4 code","native"
433,"CONOO","TDWG Level 4 code","native"
434,"TAIOO","TDWG Level 4 code","native"
435,"INDTN","TDWG Level 4 code","native"
436,"INDTN","TDWG Level 4 code","native"
437,"JAP","TDWG Level 4 code","native"
438,"JAP","TDWG Level 4 code","native"
439,"CONOO","TDWG Level 4 code","native"
440,"INDTN","TDWG Level 4 code","native"
441,"INDKT","TDWG Level 4 code","native"
442,"INDKT","TDWG Level 4 code","native"
443,"CHAOO","TDWG Level 4 code","native"
443,"IVOOO","TDWG Level 4 code","native"
444,"INDKE","TDWG Level 4 code","native"
445,"INDTN","TDWG Level 4 code","native"
446,"JAWOO","TDWG Level 4 code","native"
446,"TAIOO","TDWG Level 4 code","native"
446,"SRLOO","TDWG Level 4 code","native"
446,"CMNOO","TDWG Level 4 code","native"
446,"IND","TDWG Level 4 code","native"
446,"PAKOO","TDWG Level 4 code","native"
446,"SUDOO","TDWG Level 4 code","native"
446,"MLY","TDWG Level 4 code","native"
446,"EGYOO","TDWG Level 4 code","native"
446,"CHAOO","TDWG Level 4 code","native"
446,"IRNOO","TDWG Level 4 code","native"
446,"SAUOO","TDWG Level 4 code","native"
446,"CONOO","TDWG Level 4 code","native"
446,"PHIOO","TDWG Level 4 code","native"
446,"JAP","TDWG Level 4 code","native"
446,"36","TDWG Level 4 code","native"
447,"CHAOO","TDWG Level 4 code","native"
447,"MTNOO","TDWG Level 4 code","native"
448,"INDTN","TDWG Level 4 code","native"
449,"MLYPM","TDWG Level 4 code","native"
450,"INDTN","TDWG Level 4 code","native"
451,"CYPOO","TDWG Level 4 code","native"
451,"ITAIT","TDWG Level 4 code","native"
451,"FRAFR","TDWG Level 4 code","native"
451,"PALIS","TDWG Level 4 code","native"
451,"SPASP","TDWG Level 4 code","native"
452,"IVOOO","TDWG Level 4 code","native"
452,"NGAOO","TDWG Level 4 code","native"
453,"TAIOO","TDWG Level 4 code","native"
454,"36","TDWG Level 4 code","native"
455,"INDMR","TDWG Level 4 code","native"
456,"INDTN","TDWG Level 4 code","native"
457,"INDMR","TDWG Level 4 code","native"
458,"INDMR","TDWG Level 4 code","native"
459,"CHAOO","TDWG Level 4 code","native"
459,"IVOOO","TDWG Level 4 code","native"
460,"PHIOO","TDWG Level 4 code","native"
460,"TAIOO","TDWG Level 4 code","native"
461,"CHAOO","TDWG Level 4 code","native"
462,"INDTN","TDWG Level 4 code","native"
463,"INDTN","TDWG Level 4 code","native"
464,"CBDOO","TDWG Level 4 code","native"
464,"TAIOO","TDWG Level 4 code","native"
464,"THAOO","TDWG Level 4 code","native"
465,"INDTN","TDWG Level 4 code","native"
466,"INDTN","TDWG Level 4 code","native"
467,"INDKE","TDWG Level 4 code","native"
468,"INDKT","TDWG Level 4 code","native"
469,"INDMR","TDWG Level 4 code","native"
470,"TAIOO","TDWG Level 4 code","native"
471,"MLYPM","TDWG Level 4 code","native"
472,"36","TDWG Level 4 code","native"
472,"TAIOO","TDWG Level 4 code","native"
472,"SRLOO","TDWG Level 4 code","native"
472,"THAOO","TDWG Level 4 code","native"
472,"CHSHK","TDWG Level 4 code","native"
473,"JAP","TDWG Level 4 code","native"
474,"INDTN","TDWG Level 4 code","native"
475,"ILLOO","TDWG Level 4 code","native"
476,"INDTN","TDWG Level 4 code","native"
476,"INDUP","TDWG Level 4 code","native"
477,"INDUP","TDWG Level 4 code","native"
478,"JAP","TDWG Level 4 code","native"
479,"36","TDWG Level 4 code","native"
479,"VIEOO","TDWG Level 4 code","native"
480,"INDTN","TDWG Level 4 code","native"
481,"36","TDWG Level 4 code","native"
482,"36","TDWG Level 4 code","native"
482,"JAP","TDWG Level 4 code","native"
483,"INDTN","TDWG Level 4 code","native"
484,"CHAOO","TDWG Level 4 code","native"
485,"SICMA","TDWG Level 4 code","native"
486,"INDTN","TDWG Level 4 code","native"
487,"INDTN","TDWG Level 4 code","native"
488,"PRMOO","TDWG Level 4 code","native"
489,"INDKE","TDWG Level 4 code","native"
490,"ALTOO,AMUOO,BLROO,BLTKA,BLTLA,BRYOO,CTAOO,IRKOO,KAMOO,KHAOO,KRAOO,KUROO,MAGOO,NCSDA,NCSKB,NCSKC,NCSKR,NCSSO,NCSST,PRMOO,RUCOO,RUEOO,RUNOO,RUSOO,RUWOO,SAKOO,TVAOO,WSBOO,YAKOO,NCSCH,NCSIN","TDWG Level 4 code","native"
490,"CZE","TDWG Level 4 code","native"
490,"FRAFR","TDWG Level 4 code","native"
490,"GEROO","TDWG Level 4 code","native"
490,"HUNOO","TDWG Level 4 code","native"
490,"POLOO","TDWG Level 4 code","native"
490,"SWEOO","TDWG Level 4 code","native"
490,"YUG","TDWG Level 4 code","native"
491,"NGAOO","TDWG Level 4 code","native"
492,"NWGPN","TDWG Level 4 code","native"
493,"IVOOO","TDWG Level 4 code","native"
494,"INDTN","TDWG Level 4 code","native"
495,"NWGPN","TDWG Level 4 code","native"
496,"WAUWA","TDWG Level 4 code","native"
497,"CONOO","TDWG Level 4 code","native"
498,"QLDQU","TDWG Level 4 code","native"
499,"WAUWA","TDWG Level 4 code","native"
500,"NSWNS","TDWG Level 4 code","native"
501,"MLYPM","TDWG Level 4 code","native"
502,"TAIOO","TDWG Level 4 code","native"
503,"INDMR","TDWG Level 4 code","native"
