"ID","AcceptedTaxonID","Genus","SubGenusName","Species","AuthorString","InfraSpecies","InfraSpecificMarker","InfraSpecificAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUI"
1179,1058,"Microtrachelizus","","dubius","Kleine, 1935","",,"","original combination, valid: No","Unambiguous Synonym",
1523,2600,"Trachelizus","","insularis","Senna, 1892","",,"","original combination, valid: No","Unambiguous Synonym",
1419,2646,"Parapisthius","","gracilis","Damoiseau, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
1574,2669,"Orphanobrentus","","laevicollis","(Thomson, 1858)","",,"","new combination, valid: No","Unambiguous Synonym",
1693,2602,"Eubactrus","","metallicollis","Fairmaire, 1881","",,"","original combination, valid: No","Unambiguous Synonym",
1960,2671,"Orphanobrentus","","punctatissimus","(Kleine, 1920)","",,"","new combination, valid: No","Unambiguous Synonym",
2175,1198,"Microtrachelizus","","sternopilosus","Damoiseau, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
2206,2672,"Orphanobrentus","","suturalis","Quentin, 1966","",,"","original combination, valid: No","Unambiguous Synonym",
2204,2661,"Entomopisthius","","suturalis","Damoiseau, 1961","",,"","original combination, valid: No","Unambiguous Synonym",
2360,932,"Brenthus","","unidentatus","Kirsch, 1868","",,"","original combination, valid: No","Unambiguous Synonym",
2361,932,"Brenthus","","multilineatus","Sharp, 1895","",,"","original combination, valid: No","Unambiguous Synonym",
2363,901,"Curculio","","longicollis","De Geer, 1775","",,"","original combination, valid: No","Unambiguous Synonym",
2364,901,"Curculio","","hastile","Pallas, 1781","",,"","original combination, valid: No","Unambiguous Synonym",
2366,901,"Brentus","","peregrinus","Herbst, 1797","",,"","original combination, valid: No","Unambiguous Synonym",
2367,901,"Brentus","","canaliculatus","Olivier, 1790","",,"","original combination, valid: No","Unambiguous Synonym",
2368,901,"Brenthus","","lucanus","Horn, 1872","",,"","original combination, valid: No","Unambiguous Synonym",
2369,946,"Brentus","","interruptus","Herbst, 1797","",,"","original combination, valid: No","Unambiguous Synonym",
2372,1087,"Brenthus","","deplanatus","Gyllenhal, 1840","",,"","original combination, valid: No","Unambiguous Synonym",
2373,1254,"Brentus","","bidentatus","Lund, 1800","",,"","original combination, valid: No","Unambiguous Synonym",
2374,1254,"Brenthus","","bicalcaratus","Boheman, 1840","",,"","original combination, valid: No","Unambiguous Synonym",
2375,1254,"Brenthus","","capulus","Boheman, 1840","",,"","original combination, valid: No","Unambiguous Synonym",
